SMILES,MW
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](CC1CC1)C(=O)N[C@H]1c2cccc(Cl)c2C[C@H]1O,612.2150000000003
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2cccc(F)c2C[C@H]1O,631.7930000000003
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2cccc(Cl)c2C[C@H]1O,648.2480000000003
CCOC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(=O)NC)C2c2ccc([N+](=O)[O-])cc2)CC1,603.7200000000001
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](CC1CCCCC1)C(=O)N[C@H]1c2cccc(F)c2C[C@H]1O,637.8410000000005
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](CC1CCCCC1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,619.8510000000005
COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)N=C(C)/C(=C(/O)OCCC#N)C2c2ccc([N+](=O)[O-])cc2)CC1,629.7140000000002
CC(C)C[C@@H](CC(=O)NC(CC(=O)O)C(=O)NCCc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,649.7890000000001
COCCOC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(N)=O)C2c2ccc([N+](=O)[O-])cc2)CC1,619.7190000000002
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccc(F)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,631.7930000000002
Cn1cc(CN2CCN(C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)NC3c4ccccc4C[C@H]3O)[C@H](C(=O)NC(C)(C)C)C2)ccc1=O,643.8290000000001
CC(C)(C)NC(=O)[C@@H]1CN(CCCC(F)(F)F)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,632.7680000000003
CC1=CSC2C(CN3CCN(C[C@@H](O)C[C@@H](Cc4ccccc4)C(=O)NC4c5ccccc5C[C@H]4O)[C@H](C(=O)NC(C)(C)C)C3)N=CN12,674.9119999999999
CC(C)(C)NC(=O)[C@@H]1CN(CC2(c3ccccc3)CC2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,652.8800000000003
CC(C)CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](C(=O)NCC(=O)N1CCC[C@@H]1C(=O)NC1CCCC1C(=O)NCc1ccccc1)C(C)C,692.8620000000003
CC(C)CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](C)C(=O)NCC(=O)N1CCC[C@@H]1C(=O)NC1CCCC1C(=O)NCc1ccccc1,664.8080000000003
CCCCCCCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,623.2690000000002
COCCCCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,611.2140000000002
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccc(F)cc1)C(=O)N[C@H]1c2cccc(Cl)c2C[C@H]1O,666.2380000000002
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccc(F)cc1)C(=O)NC1c2cccc(F)c2C[C@H]1O,649.7830000000002
CC(C)(C)NC(=O)[C@@H]1CN(Cc2ncc(-c3ccccc3)s2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,695.9300000000003
CCCCCCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,609.2420000000002
COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)N=C(C)/C(=C(/O)OCCO)C2c2ccc([N+](=O)[O-])cc2)CC1,620.7030000000002
CCO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1,604.7040000000003
CC(C)(C)NC(=O)[C@@H]1CN(Cc2nc3ccccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,653.8240000000003
CC(C)(C)NC(=O)[C@@H]1CN(Cc2noc3ccccc23)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,653.8240000000003
CC(C)(C)NC(=O)[C@@H]1CN(Cc2nc3ccccc3s2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,669.8920000000003
CC[C@H](C)[C@H](NC(=O)[C@H]1CCCN1C(=O)CNC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]cn1)NC(C)=O)C(=O)NCc1ccccc1,624.743
CC[C@H](C)[C@H](NC(=O)[C@H]1CCCN1C(=O)CNC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CC(C)C)C(=O)NCc1ccccc1,666.8240000000001
NC(Cc1cc(I)c(Oc2ccc(O)c(-c3ccc(O)cc3)c2)c(I)c1)C(=O)O,617.1770000000001
NC(Cc1cc(I)c(Oc2ccc(O)c(CCCCCO)c2)c(I)c1)C(=O)O,611.2140000000004
CC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(C(=O)Oc3ccccc3)(c3ccccc3)CC2)=C(C)N1,637.7370000000002
CN(C(=O)c1ccccn1)[C@@H](CO)C(=O)NCCC(=O)Nc1ccc(NC(=O)CCNC(=O)[C@H](CO)N(C)C(=O)c2ccccn2)cc1,662.7040000000001
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1cccnc1)C(=O)N[C@H]1c2cccc(Cl)c2C[C@H]1O,649.2360000000002
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1cccnc1)C(=O)N[C@H]1c2cccc(F)c2C[C@H]1O,632.7810000000003
NC(Cc1cc(I)c(Oc2ccc(O)c(Cc3ccccc3)c2)c(I)c1)C(=O)O,615.2050000000002
NC(Cc1cc(I)c(Oc2ccc(O)c(-c3ccccc3)c2)c(I)c1)C(=O)O,601.1780000000001
CC(C)SC[C@H](O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(c1ccccc1)c1ccccc1,633.8550000000004
CC(C)SC[C@H](O)[C@H](CC12CC3CC(CC(C3)C1)C2)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,681.9440000000002
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1cccnc1)C(=O)NC1c2ccccc2C[C@H]1O,614.7910000000003
CC(C)SC[C@H](O)[C@H](CC12CC3CC(CC(C3)C1)C2)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,615.8810000000001
CC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(C(=O)OCCO)(c3ccccc3)CC2)=C(C)N1,605.6920000000002
CC(C)(C)NC(=O)[C@@H]1CN(Cc2ncc(-c3ccccc3)s2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,695.9300000000003
NC(Cc1cc(I)c(Oc2ccc(O)c(C3CCCCC3)c2)c(I)c1)C(=O)O,607.2260000000003
CCCC(=O)NCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,624.2130000000002
CC(C)SC[C@H](O)[C@H](CCC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,643.8950000000001
CC(C)SC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,629.868
COCC/C=C/c1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,609.1980000000002
CC(C)C(C(=O)O)N(C)C(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)NC1c2ccccc2C[C@@H]1O,634.7260000000001
CC(=O)NCCCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,624.2130000000002
Cc1cc(C)c(C[C@H](NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)[C@@H](O)CSC(C)C)c(C)c1,665.9010000000002
O=C(NC1c2ccccc2C[C@H]1O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)NC1c2ccccc2C[C@@H]1O,652.7440000000001
CC(C)C(NC(=O)CN(Cc1ccccc1)CC(O)CN(CC(=O)NC(C(=O)NC(C)(C)C)C(C)C)Cc1ccccc1)C(=O)NC(C)(C)C,694.9620000000001
CCOCCCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,611.2140000000002
CCCCSCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,627.2820000000002
CCCCOCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,611.2140000000002
NC(Cc1cc(I)c(Oc2ccc(O)c(CC3CCCCC3)c2)c(I)c1)C(=O)O,621.2530000000004
CC(C)SC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,623.8200000000002
CC(C)SC[C@H](O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(c1ccccc1)c1ccccc1,699.9180000000002
N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)c1nccs1,619.7480000000002
CC(C)SC[C@H](O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C1CCCCC1,615.8409999999999
CC(C)C(C(=O)O)N(C)C(=O)[C@@H](C[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N(C)C(C(=O)O)C(C)C)OCc1ccccc1,600.7090000000002
CC(C)(C)NC(=O)c1ccccc1NC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,624.7420000000003
O=C(NC1c2ccccc2C[C@H]1O)[C@@H](C[C@@H](O)[C@@H](OCc1ccccc1)C(=O)NC1c2ccccc2C[C@@H]1O)OCc1ccccc1,636.7450000000002
CC(C)C(C(=O)O)N(C)C(=O)[C@H](OCc1ccccc1)[C@@H](O)[C@H](O)[C@@H](OCc1ccccc1)C(=O)N(C)C(C(=O)O)C(C)C,616.7080000000002
CCC(C)C(C(=O)O)N(C)C(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N(C)C(C(=O)O)C(C)CC,644.7620000000001
CNC(=O)c1cccc(CN2[C@H](COc3ccccc3)[C@H](O)[C@@H](O)[C@@H](COc3ccccc3)N(Cc3ccccc3)S2(=O)=O)c1,631.7510000000003
CNC(=O)c1cccc(CN2[C@H](COc3ccccc3)[C@H](O)[C@@H](O)[C@@H](COc3ccccc3)N(Cc3cccc(C(=O)NC)c3)S2(=O)=O)c1,688.8030000000002
NC(Cc1cc(I)c(Oc2ccc(O)c(Br)c2)c(I)c1)C(=O)O,603.9760000000001
CCC(=O)NCCc1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O,624.2130000000002
NC(Cc1cc(I)c(Oc2ccc(O)c(CCc3ccccc3)c2)c(I)c1)C(=O)O,629.2320000000002
NC(Cc1cc(I)c(Oc2ccc(O)c(C(=O)c3ccccc3)c2)c(I)c1)C(=O)O,629.1880000000002
O=C(NCc1ccccc1)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,610.7070000000002
CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1,612.7720000000002
CSCCC(C(=O)O)N(C)C(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N(C)C(CCSC)C(=O)O,680.842
CCOC(=O)N1CCN(C(=O)C(Cc2cccc(C(N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,615.841
CC(C)(C)NC(=O)c1ccccc1NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,603.7200000000003
O=C(CN1[C@H](COc2ccccc2)[C@H](O)[C@@H](O)[C@@H](COc2ccccc2)N(CC(=O)Nc2nccs2)S1(=O)=O)Nc1nccs1,674.7830000000002
COC(=O)C(NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)NC(C(=O)OC)C(C)C)C(C)C,616.7080000000001
CC(C)C(C(=O)O)N(C)C(=O)[C@@H](C[C@H](O)[C@@H](OCc1ccccc1)C(=O)N(C)C(C(=O)O)C(C)C)OCc1ccccc1,600.7090000000002
COC(=O)c1ccc(CN2[C@H](COc3ccccc3)[C@H](O)[C@@H](O)[C@@H](COc3ccccc3)N(Cc3ccc(CO)cc3)S2(=O)=O)cc1,662.7610000000003
CC(O)C(C(=O)O)N(C)C(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N(C)C(C(=O)O)C(C)O,620.6520000000003
C/C(=N\O)c1cccc(CN2[C@H](COc3ccccc3)[C@H](O)[C@@H](O)[C@@H](COc3ccccc3)N(Cc3cccc(/C(C)=N/O)c3)S2(=O)=O)c1,688.8030000000002
CC(C)c1cc(C(C)C)c(S(=O)(=O)NC(Cc2cccc(C(N)N)c2)C(=O)N2CCN(C(=O)OCc3ccccc3)CC2)c(C(C)C)c1,677.9120000000001
CC(C)c1cc(C(C)C)c(S(=O)(=O)NC(Cc2cccc(C(N)N)c2)C(=O)N2CCCC(C(=O)NCc3ccccc3)C2)c(C(C)C)c1,675.94
CN(Cc1ccc(-c2cccc(Cl)c2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,602.1350000000003
CN(Cc1ccc(-c2ccccc2Cl)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,602.1350000000003
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccc2c(Cl)c(OCCBr)oc(=O)c2c1,604.8850000000002
CN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnc(N3CCNCC3)nc2)c(=O)nc1SCc1ccc(F)cc1,684.2410000000002
CN1CCN(c2ncc(Cc3cn(CC(=O)N(C)Cc4ccc(-c5ccc(Cl)cc5)cc4)c(SCc4ccc(F)cc4)nc3=O)cn2)CC1,698.268
CN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnc(N3CCOCC3)nc2)c(=O)nc1SCc1ccc(F)cc1,685.2250000000003
CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,645.7820000000002
CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)n1,636.222
CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(S(=O)(=O)/C=C/c3ccccc3)CC2)n1,648.2330000000001
COc1ncc(Cc2cn(CC(=O)N(C)Cc3ccc(-c4ccc(F)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1,613.69
CCn1cc(Cc2cn(CC(=O)N(C)Cc3ccc(-c4ccc(Cl)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cnc1=O,644.1720000000001
CN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnc(O)nc2)c(=O)nc1SCc1ccc(F)cc1,616.1180000000003
CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(CC(=O)c3ccccc3)CC2)n1,600.1670000000001
CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(C(=O)Nc3ccc(Cl)cc3)CC2)n1,635.6
CC(C(=O)O)c1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,635.961
CC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,649.988
COc1cc2cc(C(=O)C3CN(CCl)c4cc(NC(=O)OCc5cnn(C)c5[N+](=O)[O-])c5ccccc5c43)[nH]c2c(OC)c1OC,649.0600000000001
COc1ncc(Cc2cn(CCCC(=O)NCc3ccc(-c4ccc(F)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1,627.7170000000001
COc1ncc(Cc2cn(CCCC(=O)NCc3ccc(-c4ccccc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1,609.7270000000001
COc1ncc(Cc2cn(CC(=O)NCc3ccc(-c4ccc(Cl)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1,616.118
CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(C(=O)CCc3ccccc3)CC2)n1,614.1940000000002
CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(C(=O)COc3ccccc3)CC2)n1,616.1660000000002
COc1ccc(C(=O)N2CCN(c3nc(NCCc4ccc(O)cc4)nc(N(C)CCCc4ccc(Cl)cc4)n3)CC2)cc1,616.166
Cc1cc(O)cc(C)c1CCC(=O)N[C@@H]1CCCNC(=O)CNC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O,641.7690000000002
CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](NC(=O)COc1ccc(OCC(=O)O)cc1)C(C)C)C(=O)c1nc2ccccc2o1,622.6750000000002
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3OC1CC(NC(=O)CCl)C(O)C(C)O1,620.0070000000004
CC1=C(CCCC(=O)NCCCCNCCCNC(=O)CCCC2=C(C)C(=O)c3ccccc3C2=O)C(=O)c2ccccc2C1=O,625.7660000000003
COc1cc2cc(C(=O)C3CN(CCl)c4cc(NC(=O)OCc5c([N+](=O)[O-])ncn5C)c5ccccc5c43)[nH]c2c(OC)c1OC,649.0600000000001
CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)CNC(=O)c1ccc(OCC(=O)O)cc1)C(C)C)C(=O)c1nc2ccccc2o1,649.7010000000001
CCCCCC[C@@H](C(=O)N1C[C@H](Oc2ccc(CC(=O)O)cc2)C[C@@H]1C(=O)O)n1cnc(NC(=O)c2ccccc2S(=O)(=O)O)c1,656.7140000000004
CC(C)CCOc1cccc2oc(C(=O)[C@@H](NC(=O)[C@H]3CCCN3C(=O)COc3ccc(OCC(=O)O)cc3)C(C)C)nc12,609.6760000000003
CC(C)[C@H](NC(=O)[C@H]1CCCN1C(=O)COc1ccc(OCC(=O)O)cc1)C(=O)c1nc2c(OC(=O)C(C)(C)C)cccc2o1,623.6590000000002
CCCCCC[C@H](C(=O)N1C[C@H](Oc2ccc(CC(=O)O)cc2)C[C@@H]1C(=O)O)n1cnc(NC(=O)c2ccccc2S(=O)(=O)O)c1,656.7140000000004
CCCCCC[C@@H](C(=O)N1C[C@@H](Oc2ccc(CC(=O)O)cc2)C[C@@H]1C(=O)O)n1cnc(NC(=O)c2ccccc2S(=O)(=O)O)c1,656.7140000000004
COc1cc2cc(C(=O)C3CN(CCl)c4cc(NC(=O)OCc5ncn(C)c5[N+](=O)[O-])c5ccccc5c43)[nH]c2c(OC)c1OC,649.0600000000001
COc1cc2cc(C(=O)C3CN(CCl)c4cc(NC(=O)OCc5ncc([N+](=O)[O-])n5CCO)c5ccccc5c43)[nH]c2c(OC)c1OC,679.0860000000001
COc1cc2cc(C(=O)C3CN(CCl)c4cc(NC(=O)OCc5ncc([N+](=O)[O-])n5C)c5ccccc5c43)[nH]c2c(OC)c1OC,649.0600000000001
COc1cc2cc(C(=O)C3CN(CCl)c4cc(NC(=O)OCc5cnc([N+](=O)[O-])n5C)c5ccccc5c43)[nH]c2c(OC)c1OC,649.0600000000001
CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)COc1ccccc1OCC(=O)O)C(C)C)C(=O)c1nc2ccccc2o1,622.6750000000002
Cc1cc(O)cc(C)c1C[C@H](NC=O)C(=O)N[C@@H]1CCCNC(=O)CNC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O,684.7940000000003
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCCNC(=O)CNC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O,656.7840000000003
CC1=C(CCC(=O)NCCCN2CCN(CCCNC(=O)CCC3=C(C)C(=O)c4ccccc4C3=O)CC2)C(=O)c2ccccc2C1=O,652.7920000000003
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)C1C2CC3CC(C2)CC1C3)C(=O)N[C@H](COC(=O)CCC(=O)O)Cc1ccccc1,613.7550000000005
CC1=C(CCCCCC(=O)NCCCNCCCNC(=O)CCCCCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O,699.8450000000004
CC1=C(CCC(=O)NCCCNCCCNC(=O)CCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O,615.6830000000004
CC1=C(CCC(=O)NCCCN2CCN(CCCNC(=O)CCC3=C(C)C(=O)c4cccc(O)c4C3=O)CC2)C(=O)c2c(O)cccc2C1=O,684.7900000000002
CC1=C(CCC(=O)NCCCCNCCCNC(=O)CCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O,629.7100000000004
CN(Cc1ccccc1)C(=O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)N(C)Cc1ccccc1,660.7830000000001
COc1ccc(CNC(=O)CCC(NC(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)C(=O)NCc2ccc(OC)cc2)cc1,692.7810000000002
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3OC1CC(NC(=O)CBr)C(O)C(C)O1,664.4580000000004
O=[N+]([O-])c1ccc(-c2nnn(CC(I)=C(I)I)n2)cc1,608.9029999999999
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)Nc2ccccc2)C(=O)Nc2ccccc2)cc1,604.6750000000003
CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)COC(=O)c1ccc(OCC(=O)O)cc1)C(C)C)C(=O)c1nc2ccccc2o1,650.6850000000002
CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)COc1ccc(SCC(C)(C)C(=O)O)cc1)C(C)C)C(=O)c1nc2ccccc2o1,680.8240000000001
CN1CCN(CCCNC(=O)CCCCC2=C(CCCCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1,652.8810000000003
CN1CCN(CCCNC(=O)CCCCCC2=C(CCCCCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1,680.9350000000004
CN1CCN(CCCNC(=O)CCCC2=C(CCCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1,624.8270000000003
CCCCCC[C@@H](C(=O)N1C[C@H](Oc2ccc(CC(=O)O)cc2)C[C@H]1C(=O)O)n1cnc(NC(=O)c2ccccc2S(=O)(=O)O)c1,656.7140000000004
CC1=C(CCCCC(=O)NCCCCNCCCNC(=O)CCCCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O,685.8180000000003
CC1=C(CCCCC(=O)NCCCNCCCNC(=O)CCCCC2=C(C)C(=O)c3ccccc3C2=O)C(=O)c2ccccc2C1=O,639.7930000000003
CC(NC(=O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)NC(C)c1ccccc1)c1ccccc1,660.7830000000002
CCCCCC[C@H](C(=O)N1C[C@@H](Oc2ccc(CC(=O)O)cc2)C[C@@H]1C(=O)O)n1cnc(NC(=O)c2ccccc2S(=O)(=O)O)c1,656.7140000000004
CCCCCC[C@H](C(=O)N1C[C@H](Oc2ccc(CC(=O)O)cc2)C[C@H]1C(=O)O)n1cnc(NC(=O)c2ccccc2S(=O)(=O)O)c1,656.7140000000004
COc1ccc(Cl)cc1C(=O)c1cccn1CC(I)=C(I)I,653.423
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)C1C2CC3CC(C2)CC1C3)C(=O)N[C@H](CNC(=O)CCC(=O)O)Cc1ccccc1,612.7710000000004
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)C1C2CC3CC(C2)CC1C3)C(=O)N[C@H](CNC(=O)/C=C/C(=O)O)Cc1ccccc1,610.7550000000003
CC1=C(CCCCC(=O)NCCCNCCCNC(=O)CCCCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O,671.7910000000004
CC(C)N(C(=O)CN1C(=O)C(NC(=O)Nc2ccccc2)C(=O)N(c2ccccc2)c2ccccc21)c1ccc(C(=O)O)cc1,605.6510000000003
CC1=C(CCCC(=O)NCCCNCCCNC(=O)CCCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O,643.7370000000003
CC1=C(CCCCC(=O)NCCCCNCCCNC(=O)CCCCC2=C(C)C(=O)c3ccccc3C2=O)C(=O)c2ccccc2C1=O,653.8200000000003
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCC/N=C(S)/N=C1\C=CC(=C2c3ccc(O)cc3Oc3cc(O)ccc32)C(C(=O)O)=C1,687.7710000000002
CC1=C(CCCC(=O)NCCCCNCCCNC(=O)CCCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O,657.7640000000004
CC1=C(CCCC(=O)NCCCNCCCNC(=O)CCCC2=C(C)C(=O)c3ccccc3C2=O)C(=O)c2ccccc2C1=O,611.7390000000004
